entity_id,state,last_changed
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:22:19.425Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:23:49.424Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:26:19.438Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:26:49.442Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:27:49.447Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:28:19.448Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:28:49.450Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:29:49.455Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:30:19.451Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:31:49.469Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:32:49.467Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:34:19.473Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:35:19.473Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:36:49.487Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T18:39:49.493Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:40:19.493Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:45:19.515Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:45:49.519Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:55:19.561Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:55:49.567Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T18:56:49.575Z
sensor.mainesp_roomtemp,23.5,2026-02-21T18:57:19.579Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T19:07:19.612Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:07:49.613Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:09:49.621Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:11:49.627Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:17:49.650Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:19:49.662Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:21:19.670Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:22:49.672Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:28:19.701Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:36:49.729Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:37:19.736Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:43:19.762Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:43:49.757Z
sensor.mainesp_roomtemp,23.375,2026-02-21T19:46:49.768Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:47:19.771Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:47:49.771Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:48:49.775Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:49:19.779Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:50:19.787Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:50:49.783Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:51:49.786Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:52:19.791Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:52:49.791Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:53:19.798Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:54:49.798Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:55:19.803Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T19:56:19.815Z
sensor.mainesp_roomtemp,23.5,2026-02-21T19:58:19.822Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T20:00:49.827Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:01:19.832Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T20:02:19.837Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:03:19.835Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:05:49.844Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:06:19.831Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:12:49.885Z
sensor.mainesp_roomtemp,23.375,2026-02-21T20:13:49.887Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:17:49.898Z
sensor.mainesp_roomtemp,23.375,2026-02-21T20:18:19.907Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:18:49.912Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:22:19.926Z
sensor.mainesp_roomtemp,23.5625,2026-02-21T20:26:19.940Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:27:19.944Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:28:19.948Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:30:49.963Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:34:49.981Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:35:19.986Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:37:19.995Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:37:49.992Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:40:20.014Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:41:20.018Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:41:50.020Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:42:20.016Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:42:50.024Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:43:20.028Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:46:20.034Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:46:50.042Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:47:50.043Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:48:20.046Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:49:20.050Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:50:20.058Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:51:20.059Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:51:50.068Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:52:50.072Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:53:20.071Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:54:20.076Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:56:20.080Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:56:50.089Z
sensor.mainesp_roomtemp,23.5,2026-02-21T20:57:20.088Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:57:50.091Z
sensor.mainesp_roomtemp,23.375,2026-02-21T20:58:50.088Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T20:59:20.074Z
sensor.mainesp_roomtemp,23.375,2026-02-21T20:59:50.095Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:00:20.095Z
sensor.mainesp_roomtemp,23.5,2026-02-21T21:01:20.097Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:02:20.104Z
sensor.mainesp_roomtemp,23.5,2026-02-21T21:02:50.110Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:04:50.123Z
sensor.mainesp_roomtemp,23.5,2026-02-21T21:11:50.156Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:12:20.153Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:12:50.167Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:13:20.161Z
sensor.mainesp_roomtemp,23.5,2026-02-21T21:25:50.211Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:26:20.222Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:29:50.239Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:30:20.237Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:31:20.249Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:31:50.237Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:33:50.260Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:34:20.256Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:36:20.268Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:37:50.274Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:38:20.270Z
sensor.mainesp_roomtemp,23.4375,2026-02-21T21:39:50.282Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:48:50.332Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T21:53:50.358Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:57:50.377Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T21:58:20.380Z
sensor.mainesp_roomtemp,23.375,2026-02-21T21:58:50.380Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:01:20.391Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:01:50.393Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:02:20.395Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:02:50.402Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:05:20.410Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:05:50.413Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:09:50.430Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:10:20.430Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:10:50.443Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:11:20.435Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:12:20.445Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:12:50.436Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:13:20.444Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:14:50.450Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:18:20.466Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:20:50.477Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:21:50.471Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:23:50.490Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:24:50.484Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:25:50.502Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:26:20.504Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:28:50.510Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:29:20.509Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:30:20.521Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:42:50.591Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:45:20.609Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:45:50.611Z
sensor.mainesp_roomtemp,23.25,2026-02-21T22:46:50.615Z
sensor.mainesp_roomtemp,23.3125,2026-02-21T22:48:20.617Z
sensor.mainesp_roomtemp,23.375,2026-02-21T22:49:20.623Z
